1035	84	3	0.735	63	55	47	13	5
1035	84	4	1.089	63	55	47	13	5
1035	84	5	0.713	63	55	47	13	5
1035	84	6	0.575	63	55	47	13	5
1035	84	7	0.541	63	55	47	13	5
1035	84	8	0.636	63	55	47	13	5
1035	84	9	0.605	63	55	47	13	5
1035	84	10	0.602	63	55	47	13	5
1035	84	11	0.63	63	55	47	13	5
1035	84	12	0.567	63	55	47	13	5
1035	84	13	0.593	63	55	47	13	5
1035	84	14	0.541	63	55	47	13	5
1035	84	15	0.566	63	55	47	13	5
1035	84	16	0.624	63	55	47	13	5
1035	84	17	0.62	63	55	47	13	5
1035	84	18	0.699	63	55	47	13	5
1035	84	19	0.444	63	55	47	13	5
1035	84	20	0.486	63	55	47	13	5
1035	84	21	0.416	63	55	47	13	5
1035	84	22	0.389	63	55	47	13	5
1035	84	23	0.441	63	55	47	13	5
1035	85	0	0.483	73	58	42	10	3
1035	85	1	0.468	73	58	42	10	3
1035	85	2	0.459	73	58	42	10	3
1035	85	3	0.375	73	58	42	10	3
1035	85	4	0.419	73	58	42	10	3
1035	85	5	0.397	73	58	42	10	3
1035	85	6	0.395	73	58	42	10	3
1035	85	7	0.589	73	58	42	10	3
1035	85	8	0.384	73	58	42	10	3
1035	85	9	0.386	73	58	42	10	3
1035	85	10	0.308	73	58	42	10	3
1035	85	11	0.397	73	58	42	10	3
1035	85	12	0.332	73	58	42	10	3
1035	85	13	0.374	73	58	42	10	3
1035	85	14	0.38	73	58	42	10	3
1035	85	15	0.467	73	58	42	10	3
1035	85	16	0.758	73	58	42	10	3
1035	85	17	0.72	73	58	42	10	3
1035	85	18	0.799	73	58	42	10	3
1035	85	19	0.927	73	58	42	10	3
1035	85	20	0.761	73	58	42	10	3
1035	85	21	0.865	73	58	42	10	3
1035	85	22	0.782	73	58	42	10	3
1035	85	23	0.464	73	58	42	10	3
1035	86	0	0.479	68	58	47	21	5
1035	86	1	0.606	68	58	47	21	5
1035	86	2	0.713	68	58	47	21	5
1035	86	3	0.362	68	58	47	21	5
1035	86	4	0.44	68	58	47	21	5
1035	86	5	0.245	68	58	47	21	5
1035	86	6	0.334	68	58	47	21	5
1035	86	7	0.354	68	58	47	21	5
1035	86	8	0.413	68	58	47	21	5
1035	86	9	0.344	68	58	47	21	5
1035	86	10	0.437	68	58	47	21	5
1035	86	11	0.371	68	58	47	21	5
