Usage,Temp,Hour
0.126,80,19
0.138,80,20
0.134,80,21
0.141,80,22
0.135,80,23
0.643,89,0
1.077,89,1
2.56,89,2
1.942,89,3
2.074,89,4
1.321,89,5
0.658,89,6
0.929,89,7
1.037,89,8
1.007,89,9
0.834,89,10
0.981,89,11
1.015,89,12
1.033,89,13
1.108,89,14
0.643,89,15
0.348,89,16
0.621,89,17
0.865,89,18
0.457,89,19
0.135,89,20
0.111,89,21
0.577,89,22
0.584,89,23
0.684,82,0
0.54,82,1
2.588,82,2
2.294,82,3
1.201,82,4
0.732,82,5
0.652,82,6
0.629,82,7
1.067,82,8
1.018,82,9
0.971,82,10
0.959,82,11
1.095,82,12
0.848,82,13
0.64,82,14
0.531,82,15
0.465,82,16
0.157,82,17
0.135,82,18
0.566,82,19
0.3,82,20
0.135,82,21
0.135,82,22
0.147,82,23
0.135,78,0
0.198,78,1
0.126,78,2
0.126,78,3
0.11,78,4
0.125,78,5
0.125,78,6
0.138,78,7
0.125,78,8
0.126,78,9
0.127,78,10
0.127,78,11
0.138,78,12
0.127,78,13
0.083,78,14
0.068,78,15
0.085,78,16
0.097,78,17
0.113,78,18
0.534,78,19
0.517,78,20
0.508,78,21
0.508,78,22
0.412,78,23
0.292,81,0
0.129,81,1
0.25,81,2
0.791,81,3
0.274,81,4
0.239,81,5
0.361,81,6
0.603,81,7
0.604,81,8
0.619,81,9
0.593,81,10
0.368,81,11
0.27,81,12
0.114,81,13
0.095,81,14
0.094,81,15
0.096,81,16
0.112,81,17
0.1,81,18
0.124,81,19
0.134,81,20
0.134,81,21
0.132,81,22
0.322,81,23
0.29,82,0
1.584,82,1
1.576,82,2
0.669,82,3
1.09,82,4
1.024,82,5
0.962,82,6
0.93,82,7
0.908,82,8
0.688,82,9
0.696,82,10
0.644,82,11
0.375,82,12
0.137,82,13
0.118,82,14
0.136,82,15
0.117,82,16
0.136,82,17
0.13,82,18
0.135,82,19
0.134,82,20
0.134,82,21
0.115,82,22
0.384,82,23
0.464,82,0
0.137,82,1
0.135,82,2
0.12,82,3
0.403,82,4
0.608,82,5
0.995,82,6
0.96,82,7
0.952,82,8
0.95,82,9
0.915,82,10
0.935,82,11
0.657,82,12
0.13,82,13
0.118,82,14
0.119,82,15
0.136,82,16
0.139,82,17
0.113,82,18
0.56,82,19
0.151,82,20
0.137,82,21
0.294,82,22
0.51,82,23
0.346,76,0
0.118,76,1
0.113,76,2
0.136,76,3
0.135,76,4
0.109,76,5
0.482,76,6
0.415,76,7
0.427,76,8
0.445,76,9
0.42,76,10
0.366,76,11
0.362,76,12
0.153,76,13
0.13,76,14
0.107,76,15
0.15,76,16
0.134,76,17
0.105,76,18
0.138,76,19
0.138,76,20
0.101,76,21
0.251,76,22
0.492,76,23
0.478,76,0
0.418,76,1
0.175,76,2
0.137,76,3
0.089,76,4
0.137,76,5
0.151,76,6
0.097,76,7
0.448,76,8
0.499,76,9
0.385,76,10
0.366,76,11
0.342,76,12
0.306,76,13
0.328,76,14
0.328,76,15
0.308,76,16
0.232,76,17
0.13,76,18
0.15,76,19
0.148,76,20
0.137,76,21
0.285,76,22
0.147,76,23
0.233,75,0
0.711,75,1
0.71,75,2
0.5,75,3
0.121,75,4
0.127,75,5
0.331,75,6
0.474,75,7
0.439,75,8
0.382,75,9
0.347,75,10
0.345,75,11
0.346,75,12
0.337,75,13
0.347,75,14
0.178,75,15
0.16,75,16
0.135,75,17
0.107,75,18
0.232,75,19
0.14,75,20
0.136,75,21
0.255,75,22
0.261,75,23
0.131,77,0
0.129,77,1
0.298,77,2
0.647,77,3
0.817,77,4
0.909,77,5
0.839,77,6
0.55,77,7
0.577,77,8
0.488,77,9
0.51,77,10
0.473,77,11
0.516,77,12
0.341,77,13
0.137,77,14
0.133,77,15
0.108,77,16
0.086,77,17
0.106,77,18
0.103,77,19
0.098,77,20
0.105,77,21
0.122,77,22
0.132,77,23
0.145,79,0
0.118,79,1
0.668,79,2
1.266,79,3
0.953,79,4
1.012,79,5
0.758,79,6
0.433,79,7
0.416,79,8
0.363,79,9
0.329,79,10
0.318,79,11
0.302,79,12
0.147,79,13
0.113,79,14
0.123,79,15
0.133,79,16
0.147,79,17
0.12,79,18
0.118,79,19
0.136,79,20
0.135,79,21
0.133,79,22
0.77,79,23
0.157,83,0
1.403,83,1
2.011,83,2
1.084,83,3
1.416,83,4
0.521,83,5
0.342,83,6
0.316,83,7
0.374,83,8
0.394,83,9
0.345,83,10
0.318,83,11
0.199,83,12
0.111,83,13
0.079,83,14
0.108,83,15
0.124,83,16
0.126,83,17
0.121,83,18
0.142,83,19
0.137,83,20
0.126,83,21
0.11,83,22
0.139,83,23
0.154,86,0
0.461,86,1
0.124,86,2
0.143,86,3
0.136,86,4
0.402,86,5
0.749,86,6
1.089,86,7
1.088,86,8
1.092,86,9
1.051,86,10
1.072,86,11
0.954,86,12
0.629,86,13
0.629,86,14
0.627,86,15
0.615,86,16
0.265,86,17
0.139,86,18
0.114,86,19
0.127,86,20
0.142,86,21
0.913,86,22
1.566,86,23
0.584,80,0
0.159,80,1
0.664,80,2
2.088,80,3
2.035,80,4
1.508,80,5
0.645,80,6
0.643,80,7
0.626,80,8
0.598,80,9
0.617,80,10
0.63,80,11
0.291,80,12
0.104,80,13
0.139,80,14
0.139,80,15
0.1,80,16
0.138,80,17
0.153,80,18
0.114,80,19
0.129,80,20
0.224,80,21
0.294,80,22
0.262,80,23
0.356,78,0
0.499,78,1
0.13,78,2
1.59,78,3
1.691,78,4
0.941,78,5
0.685,78,6
0.594,78,7
0.638,78,8
0.724,78,9
0.745,78,10
0.732,78,11
0.723,78,12
0.729,78,13
0.856,78,14
0.43,78,15
0.315,78,16
0.192,78,17
0.164,78,18
0.128,78,19
0.44,78,20
0.128,78,21
0.126,78,22
0.127,78,23
0.66,81,0
0.86,81,1
0.261,81,2
0.126,81,3
0.116,81,4
0.125,81,5
0.154,81,6
0.532,81,7
0.457,81,8
0.45,81,9
0.454,81,10
0.445,81,11
0.449,81,12
0.458,81,13
0.132,81,14
0.139,81,15
0.162,81,16
0.187,81,17
0.122,81,18
0.126,81,19
0.139,81,20
0.133,81,21
0.134,81,22
1.295,81,23
2.087,84,0
2.15,84,1
2.068,84,2
1.695,84,3
0.949,84,4
0.959,84,5
0.879,84,6
0.715,84,7
0.777,84,8
0.855,84,9
0.703,84,10
0.649,84,11
0.508,84,12
0.091,84,13
0.105,84,14
0.099,84,15
0.107,84,16
0.122,84,17
0.111,84,18
0.118,84,19
0.136,84,20
0.134,84,21
0.136,84,22
0.274,84,23
0.134,85,0
0.403,85,1
1.107,85,2
0.551,85,3
0.871,85,4
0.973,85,5
0.957,85,6
0.946,85,7
0.955,85,8
0.941,85,9
0.952,85,10
0.649,85,11
0.402,85,12
0.125,85,13
0.192,85,14
0.134,85,15
0.127,85,16
0.114,85,17
0.124,85,18
0.146,85,19
0.143,85,20
0.122,85,21
0.114,85,22
0.335,85,23
0.555,85,0
1.063,85,1
2.121,85,2
2.024,85,3
0.987,85,4
0.987,85,5
0.971,85,6
0.973,85,7
0.966,85,8
0.944,85,9
0.946,85,10
0.925,85,11
0.247,85,12
0.115,85,13
0.135,85,14
0.138,85,15
0.107,85,16
0.126,85,17
0.15,85,18
0.125,85,19
0.112,85,20
0.235,85,21
0.541,85,22
0.477,85,23
0.402,72,0
0.137,72,1
0.132,72,2
0.104,72,3
0.486,72,4
0.565,72,5
0.518,72,6
0.439,72,7
0.463,72,8
0.461,72,9
0.4,72,10
0.401,72,11
0.393,72,12
0.386,72,13
0.353,72,14
0.384,72,15
0.338,72,16
0.1,72,17
0.138,72,18
0.394,72,19
0.12,72,20
0.267,72,21
0.179,72,22
0.192,72,23
0.252,75,0
0.327,75,1
0.3,75,2
0.297,75,3
0.277,75,4
0.427,75,5
0.614,75,6
0.58,75,7
0.507,75,8
0.379,75,9
0.355,75,10
0.31,75,11
0.351,75,12
0.588,75,13
0.458,75,14
0.432,75,15
0.081,75,16
0.087,75,17
0.089,75,18
0.087,75,19
0.082,75,20
0.088,75,21
0.47,75,22
0.1,75,23
0.125,74,0
0.291,74,1
0.083,74,2
0.226,74,3
0.836,74,4
0.56,74,5
0.537,74,6
0.718,74,7
0.839,74,8
0.774,74,9
0.506,74,10
0.329,74,11
0.441,74,12
0.202,74,13
0.417,74,14
0.237,74,15
0.093,74,16
0.071,74,17
0.119,74,18
0.11,74,19
0.118,74,20
0.287,74,21
0.104,74,22
0.076,74,23
0.1,72,0
1.128,72,1
1.486,72,2
0.946,72,3
0.125,72,4
0.61,72,5
0.355,72,6
0.34,72,7
0.632,72,8
0.625,72,9
0.558,72,10
0.29,72,11
0.114,72,12
0.101,72,13
0.293,72,14
0.401,72,15
0.323,72,16
0.091,72,17
0.094,72,18
0.064,72,19
0.092,72,20
0.095,72,21
0.102,72,22
0.091,72,23
0.186,78,0
0.169,78,1
0.695,78,2
0.766,78,3
0.415,78,4
0.365,78,5
0.424,78,6
0.345,78,7
0.305,78,8
0.239,78,9
0.205,78,10
0.251,78,11
0.363,78,12
0.096,78,13
0.11,78,14
0.11,78,15
0.092,78,16
0.123,78,17
0.113,78,18
0.109,78,19
0.087,78,20
0.143,78,21
1.926,78,22
1.544,78,23
1.317,83,0
1.032,83,1
0.603,83,2
0.775,83,3
0.586,83,4
0.618,83,5
0.499,83,6
0.566,83,7
0.3,83,8
0.287,83,9
0.233,83,10
0.286,83,11
0.3,83,12
0.111,83,13
0.097,83,14
0.089,83,15
0.113,83,16
0.105,83,17
0.115,83,18
0.125,83,19
0.114,83,20
0.131,83,21
0.15,83,22
0.136,83,23
0.135,79,0
1.276,79,1
1.68,79,2
1.285,79,3
0.953,79,4
0.856,79,5
0.623,79,6
0.578,79,7
0.567,79,8
0.579,79,9
0.518,79,10
0.406,79,11
0.427,79,12
0.165,79,13
0.127,79,14
0.126,79,15
0.125,79,16
0.127,79,17
0.14,79,18
0.125,79,19
0.129,79,20
0.129,79,21
0.116,79,22
0.12,79,23
0.131,80,0
0.146,80,1
0.192,80,2
0.132,80,3
0.439,80,4
0.461,80,5
0.45,80,6
0.434,80,7
0.388,80,8
0.366,80,9
0.342,80,10
0.356,80,11
0.312,80,12
0.211,80,13
0.22,80,14
0.176,80,15
0.123,80,16
0.13,80,17
0.138,80,18
0.135,80,19
0.129,80,20
0.128,80,21
0.124,80,22
0.119,80,23
0.129,82,0
0.473,82,1
2.32,82,2
0.532,82,3
0.434,82,4
0.44,82,5
1.427,82,6
1.072,82,7
0.712,82,8
0.628,82,9
1.034,82,10
0.714,82,11
0.609,82,12
0.567,82,13
0.381,82,14
0.412,82,15
0.147,82,16
0.141,82,17
0.128,82,18
0.136,82,19
0.148,82,20
1.98,82,21
0.853,82,22
0.473,82,23
0.51,76,0
0.118,76,1
0.98,76,2
1.686,76,3
1.027,76,4
0.958,76,5
0.925,76,6
0.938,76,7
0.87,76,8
0.893,76,9
0.706,76,10
0.472,76,11
0.463,76,12
0.55,76,13
0.251,76,14
0.268,76,15
0.261,76,16
0.242,76,17
0.27,76,18
0.283,76,19
0.237,76,20
0.263,76,21
0.274,76,22
0.24,76,23
0.256,75,0
0.339,75,1
0.372,75,2
0.253,75,3
0.246,75,4
0.26,75,5
0.26,75,6
0.271,75,7
0.257,75,8
0.259,75,9
0.259,75,10
0.258,75,11
0.26,75,12
0.262,75,13
0.267,75,14
0.221,75,15
0.26,75,16
0.259,75,17
0.261,75,18
0.258,75,19
0.271,75,20
0.261,75,21
0.263,75,22
0.256,75,23
0.249,68,0
0.256,68,1
0.269,68,2
0.26,68,3
0.252,68,4
0.259,68,5
0.258,68,6
0.263,68,7
0.27,68,8
0.259,68,9
0.255,68,10
0.246,68,11
0.249,68,12
0.265,68,13
0.269,68,14
0.261,68,15
0.262,68,16
0.264,68,17
0.241,68,18
0.264,68,19
0.226,68,20
0.215,68,21
0.219,68,22
0.207,68,23
0.196,67,0
0.226,67,1
0.218,67,2
0.218,67,3
0.187,67,4
0.195,67,5
0.216,67,6
0.229,67,7
0.214,67,8
0.188,67,9
0.211,67,10
0.213,67,11
0.216,67,12
0.193,67,13
0.212,67,14
0.213,67,15
0.19,67,16
0.206,67,17
0.226,67,18
0.209,67,19
0.189,67,20
0.214,67,21
0.22,67,22
0.195,67,23
0.212,67,0
0.211,67,1
0.213,67,2
0.184,67,3
0.188,67,4
0.224,67,5
0.204,67,6
0.189,67,7
0.21,67,8
0.209,67,9
0.192,67,10
0.209,67,11
0.209,67,12
0.191,67,13
0.198,67,14
0.21,67,15
0.212,67,16
0.193,67,17
0.211,67,18
0.204,67,19
0.187,67,20
0.225,67,21
0.213,67,22
0.178,67,23
0.21,74,0
0.211,74,1
0.196,74,2
0.212,74,3
0.205,74,4
0.181,74,5
0.208,74,6
0.222,74,7
0.118,74,8
0.072,74,9
0.08,74,10
0.056,74,11
0.084,74,12
0.095,74,13
0.185,74,14
0.204,74,15
0.211,74,16
0.203,74,17
0.199,74,18
0.182,74,19
0.188,74,20
0.218,74,21
0.227,74,22
0.224,74,23
0.197,70,0
0.221,70,1
0.216,70,2
0.188,70,3
0.226,70,4
0.218,70,5
0.184,70,6
0.218,70,7
0.215,70,8
0.195,70,9
0.214,70,10
0.18,70,11
0.065,70,12
0.063,70,13
0.091,70,14
0.207,70,15
0.198,70,16
0.215,70,17
0.195,70,18
0.2,70,19
0.232,70,20
0.228,70,21
0.209,70,22
0.231,70,23
0.221,73,0
0.196,73,1
0.229,73,2
0.226,73,3
0.187,73,4
0.198,73,5
0.222,73,6
0.229,73,7
0.19,73,8
0.22,73,9
0.218,73,10
0.185,73,11
0.214,73,12
0.227,73,13
0.189,73,14
0.203,73,15
0.214,73,16
0.194,73,17
0.213,73,18
0.223,73,19
0.222,73,20
0.214,73,21
0.245,73,22
0.248,73,23
0.244,81,0
0.536,81,1
0.307,81,2
0.125,81,3
0.089,81,4
0.133,81,5
0.132,81,6
0.127,81,7
0.116,81,8
0.132,81,9
0.12,81,10
0.057,81,11
0.084,81,12
0.098,81,13
0.059,81,14
0.09,81,15
0.092,81,16
0.08,81,17
0.091,81,18
0.136,81,19
0.463,81,20
0.229,81,21
1.591,81,22
2.115,81,23
0.661,82,0
0.111,82,1
0.113,82,2
0.566,82,3
0.865,82,4
0.952,82,5
0.944,82,6
0.946,82,7
0.685,82,8
0.661,82,9
0.69,82,10
0.645,82,11
0.571,82,12
0.547,82,13
0.82,82,14
0.496,82,15
0.13,82,16
0.147,82,17
0.141,82,18
0.128,82,19
0.15,82,20
0.136,82,21
0.452,82,22
0.471,82,23
1.129,86,0
2.014,86,1
0.666,86,2
0.652,86,3
0.664,86,4
0.633,86,5
0.636,86,6
0.609,86,7
0.624,86,8
0.628,86,9
0.62,86,10
0.599,86,11
0.42,86,12
0.804,86,13
0.237,86,14
0.138,86,15
0.133,86,16
0.105,86,17
0.154,86,18
0.13,86,19
0.109,86,20
0.146,86,21
0.348,86,22
0.56,86,23
1.447,86,0
2.613,86,1
2.432,86,2
1.502,86,3
0.581,86,4
0.647,86,5
0.64,86,6
0.634,86,7
0.627,86,8
0.636,86,9
0.622,86,10
0.618,86,11
0.624,86,12
0.396,86,13
0.201,86,14
0.126,86,15
0.125,86,16
0.125,86,17
0.127,86,18
0.126,86,19
0.14,86,20
0.128,86,21
0.209,86,22
0.746,86,23
0.132,86,0
0.128,86,1
0.144,86,2
0.227,86,3
0.438,86,4
0.765,86,5
1.01,86,6
0.987,86,7
0.993,86,8
0.965,86,9
1.014,86,10
0.952,86,11
0.914,86,12
0.674,86,13
0.393,86,14
0.132,86,15
0.129,86,16
0.13,86,17
0.128,86,18
0.14,86,19
0.129,86,20
0.13,86,21
0.227,86,22
0.539,86,23
0.582,80,0
0.872,80,1
2.258,80,2
1.09,80,3
0.915,80,4
0.972,80,5
0.949,80,6
0.943,80,7
0.95,80,8
0.932,80,9
0.908,80,10
0.624,80,11
0.591,80,12
0.492,80,13
0.155,80,14
0.129,80,15
0.13,80,16
0.13,80,17
0.116,80,18
0.127,80,19
0.126,80,20
0.132,80,21
0.132,80,22
0.131,80,23
0.555,73,0
0.527,73,1
0.133,73,2
0.131,73,3
0.114,73,4
0.121,73,5
0.38,73,6
0.38,73,7
0.134,73,8
0.133,73,9
0.124,73,10
0.11,73,11
0.126,73,12
0.145,73,13
0.239,73,14
0.181,73,15
0.158,73,16
0.282,73,17
0.338,73,18
0.684,73,19
0.3,73,20
0.072,73,21
0.297,73,22
0.589,73,23
0.539,70,0
0.261,70,1
0.139,70,2
0.269,70,3
0.081,70,4
0.122,70,5
0.134,70,6
0.092,70,7
0.162,70,8
0.174,70,9
0.092,70,10
0.121,70,11
0.162,70,12
0.085,70,13
0.264,70,14
0.427,70,15
0.273,70,16
0.288,70,17
0.286,70,18
0.306,70,19
0.44,70,20
0.203,70,21
0.116,70,22
0.126,70,23
0.182,70,0
0.181,70,1
0.239,70,2
0.276,70,3
0.107,70,4
0.124,70,5
0.156,70,6
0.113,70,7
0.151,70,8
0.137,70,9
0.11,70,10
0.134,70,11
0.145,70,12
0.176,70,13
0.095,70,14
0.131,70,15
0.077,70,16
0.063,70,17
0.061,70,18
0.098,70,19
0.083,70,20
0.061,70,21
0.328,70,22
1.38,70,23
1.587,79,0
0.314,79,1
0.596,79,2
0.549,79,3
0.245,79,4
0.249,79,5
0.281,79,6
0.242,79,7
0.234,79,8
0.185,79,9
0.227,79,10
0.261,79,11
0.254,79,12
0.243,79,13
0.2,79,14
0.173,79,15
0.091,79,16
0.111,79,17
0.108,79,18
0.118,79,19
0.124,79,20
0.137,79,21
0.322,79,22
0.155,79,23
0.787,78,0
0.306,78,1
0.491,78,2
0.786,78,3
0.71,78,4
0.731,78,5
0.917,78,6
0.868,78,7
0.588,78,8
0.737,78,9
0.716,78,10
0.573,78,11
0.603,78,12
0.63,78,13
0.646,78,14
0.263,78,15
0.122,78,16
0.083,78,17
0.085,78,18
0.092,78,19
0.113,78,20
0.122,78,21
0.403,78,22
0.687,78,23
1.477,66,0
1.161,66,1
0.908,66,2
0.639,66,3
0.338,66,4
2.927,68,3
0.309,68,4
0.389,68,5
0.299,68,6
0.121,68,7
0.128,68,8
0.088,68,9
0.112,68,10
0.114,68,11
0.136,68,12
0.174,68,13
0.228,68,14
0.084,68,15
0.044,68,16
0.076,68,17
0.085,68,18
0.05,68,19
0.076,68,20
0.078,68,21
0.056,68,22
0.105,68,23
0.406,68,0
0.384,68,1
0.482,68,2
0.663,68,3
0.232,68,4
0.186,68,5
0.198,68,6
0.2,68,7
0.156,68,8
0.178,68,9
0.17,68,10
0.17,68,11
0.226,68,12
0.185,68,13
0.045,68,14
0.077,68,15
0.076,68,16
0.047,68,17
0.086,68,18
0.075,68,19
0.052,68,20
0.07,68,21
0.141,68,22
0.381,68,23
0.266,65,0
0.262,65,1
0.374,65,2
0.145,65,3
0.126,65,4
0.193,65,5
0.192,65,6
0.121,65,7
0.121,65,8
0.074,65,9
0.122,65,10
0.129,65,11
0.083,65,12
0.066,65,13
0.039,65,14
0.079,65,15
0.038,65,16
0.068,65,17
0.051,65,18
0.055,65,19
0.082,65,20
0.039,65,21
0.073,65,22
0.061,65,23
0.149,65,0
0.386,65,1
0.224,65,2
0.388,65,3
0.073,65,4
0.118,65,5
0.124,65,6
0.07,65,7
0.083,65,8
0.058,65,9
0.053,65,10
0.069,65,11
0.07,65,12
0.08,65,13
0.071,65,14
0.072,65,15
0.051,65,16
0.064,65,17
0.084,65,18
0.071,65,19
0.048,65,20
0.069,65,21
0.245,65,22
0.305,65,23
0.315,65,0
0.359,65,1
0.128,65,2
0.071,65,3
0.078,65,4
0.058,65,5
0.053,65,6
0.069,65,7
0.069,65,8
0.081,65,9
0.044,65,10
0.07,65,11
0.069,65,12
0.048,65,13
0.076,65,14
0.071,65,15
0.055,65,16
0.055,65,17
0.069,65,18
0.078,65,19
0.38,65,20
0.123,65,21
0.092,65,22
0.052,65,23
0.058,64,0
0.081,64,1
0.069,64,2
0.044,64,3
0.065,64,4
0.068,64,5
0.052,64,6
0.069,64,7
0.077,64,8
0.056,64,9
0.079,64,10
0.091,64,11
0.054,64,12
0.077,64,13
0.078,64,14
0.048,64,15
0.092,64,16
0.072,64,17
0.056,64,18
0.058,64,19
0.073,64,20
0.067,64,21
0.062,64,22
0.073,64,23
0.073,71,0
0.043,71,1
0.073,71,2
0.085,71,3
0.053,71,4
0.061,71,5
0.071,71,6
0.073,71,7
0.055,71,8
0.072,71,9
0.072,71,10
0.042,71,11
0.071,71,12
0.073,71,13
0.046,71,14
0.072,71,15
0.07,71,16
0.061,71,17
0.219,71,18
0.255,71,19
0.248,71,20
0.08,71,21
0.076,71,22
0.056,71,23
0.079,67,0
0.076,67,1
0.071,67,2
0.143,67,3
0.096,67,4
0.089,67,5
0.075,67,6
0.071,67,7
0.098,67,8
0.087,67,9
0.061,67,10
0.077,67,11
0.152,67,12
0.095,67,13
0.072,67,14
0.072,67,15
0.043,67,16
0.085,67,17
0.073,67,18
0.043,67,19
0.075,67,20
0.076,67,21
0.125,67,22
0.423,67,23
0.211,64,0
0.056,64,1
0.063,64,2
0.098,64,3
0.247,64,4
0.17,64,5
0.166,64,6
0.133,64,7
0.126,64,8
0.139,64,9
0.105,64,10
0.096,64,11
0.178,64,12
0.047,64,13
0.065,64,14
0.07,64,15
0.041,64,16
0.081,64,17
0.07,64,18
0.04,64,19
0.073,64,20
0.073,64,21
0.056,64,22
0.073,64,23
0.074,75,0
0.218,75,1
0.166,75,2
0.086,75,3
0.047,75,4
0.082,75,5
0.095,75,6
0.052,75,7
0.083,75,8
0.083,75,9
0.053,75,10
0.095,75,11
0.083,75,12
0.053,75,13
0.084,75,14
0.084,75,15
0.067,75,16
0.086,75,17
0.088,75,18
0.058,75,19
0.094,75,20
0.087,75,21
0.552,75,22
0.592,75,23
0.271,74,0
0.261,74,1
0.075,74,2
0.196,74,3
0.189,74,4
0.294,74,5
0.272,74,6
0.234,74,7
0.131,74,8
0.073,74,9
0.092,74,10
0.093,74,11
0.091,74,12
0.133,74,13
0.081,74,14
0.047,74,15
0.081,74,16
0.093,74,17
0.061,74,18
0.073,74,19
0.09,74,20
0.071,74,21
0.082,74,22
0.304,74,23
0.076,76,0
0.052,76,1
0.281,76,2
0.495,76,3
0.268,76,4
0.246,76,5
0.23,76,6
0.195,76,7
0.177,76,8
0.195,76,9
0.171,76,10
0.115,76,11
0.094,76,12
0.076,76,13
0.053,76,14
0.081,76,15
0.08,76,16
0.059,76,17
0.088,76,18
0.093,76,19
0.059,76,20
0.107,76,21
0.105,76,22
0.078,76,23
0.088,78,0
0.09,78,1
0.066,78,2
0.086,78,3
0.097,78,4
0.087,78,5
0.08,78,6
0.092,78,7
0.073,78,8
0.075,78,9
0.108,78,10
0.077,78,11
0.066,78,12
0.093,78,13
0.088,78,14
0.278,78,15
0.287,78,16
0.526,78,17
0.069,78,18
0.106,78,19
0.122,78,20
0.119,78,21
0.123,78,22
0.136,78,23
0.132,68,0
0.106,68,1
0.106,68,2
0.132,68,3
0.106,68,4
0.261,68,5
0.435,68,6
0.437,68,7
0.286,68,8
0.218,68,9
0.216,68,10
0.184,68,11
0.122,68,12
0.077,68,13
0.079,68,14
0.156,68,15
0.249,68,16
0.251,68,17
0.251,68,18
0.234,68,19
0.238,68,20
0.273,68,21
0.272,68,22
0.276,68,23
0.079,67,0
0.08,67,1
0.065,67,2
0.057,67,3
0.081,67,4
0.089,67,5
0.055,67,6
0.071,67,7
0.076,67,8
0.078,67,9
0.062,67,10
0.098,67,11
0.088,67,12
0.049,67,13
0.089,67,14
0.075,67,15
0.044,67,16
0.076,67,17
0.076,67,18
0.052,67,19
0.082,67,20
0.128,67,21
0.283,67,22
0.458,67,23
0.496,72,0
0.334,72,1
0.157,72,2
0.141,72,3
0.119,72,4
0.137,72,5
0.095,72,6
0.121,72,7
0.123,72,8
0.113,72,9
0.107,72,10
0.172,72,11
0.084,72,12
0.047,72,13
0.079,72,14
0.08,72,15
0.068,72,16
0.172,72,17
0.101,72,18
0.065,72,19
0.031,57,12
1.361,57,23
0.035,59,0
0.058,59,1
0.129,59,2
0.073,59,3
0.141,59,4
0.047,59,5
0.067,59,6
0.052,59,7
0.069,59,8
0.07,59,9
0.044,59,10
0.098,59,11
0.204,59,12
0.056,59,13
0.066,59,14
0.089,59,15
0.064,59,16
0.087,59,17
0.21,59,18
0.417,59,19
0.135,59,20
0.213,59,21
0.354,59,22
0.132,59,23
0.084,62,0
0.072,62,1
0.307,62,2
0.172,62,3
0.089,62,4
0.07,62,5
0.073,62,6
0.059,62,7
0.06,62,8
0.065,62,9
0.052,62,10
0.081,62,11
0.318,62,12
0.272,62,13
0.244,62,14
0.248,62,15
0.282,62,16
0.14,62,17
0.073,62,18
0.089,62,19
0.076,62,20
0.07,62,21
0.055,62,22
0.072,62,23
0.07,64,0
0.062,64,1
0.187,64,2
0.192,64,3
0.109,64,4
0.083,64,5
0.11,64,6
0.119,64,7
0.081,64,8
0.107,64,9
0.106,64,10
0.117,64,11
0.254,64,12
0.338,64,13
0.087,64,14
0.258,64,15
0.288,64,16
0.325,64,17
0.172,64,18
0.4,64,19
0.279,64,20
0.322,64,21
0.458,64,22
0.253,64,23
0.155,63,0
0.137,63,1
0.12,63,2
0.125,63,3
0.143,63,4
0.261,63,5
0.142,63,6
0.099,63,7
0.12,63,8
0.087,63,9
0.075,63,10
0.084,63,11
0.155,63,12
0.125,63,13
0.187,63,14
0.168,63,15
0.119,63,16
0.105,63,17
0.066,63,18
0.061,63,19
0.076,63,20
0.076,63,21
0.062,63,22
0.077,63,23
0.076,58,0
0.054,58,1
0.068,58,2
0.087,58,3
0.042,58,4
0.073,58,5
0.075,58,6
0.047,58,7
0.083,58,8
0.048,58,9
0.07,58,10
0.048,58,11
0.081,58,12
0.059,58,13
0.059,58,14
0.091,58,15
0.047,58,16
0.072,58,17
0.047,58,18
0.072,58,19
0.105,58,20
0.146,58,21
0.073,58,22
0.059,58,23
0.074,66,0
0.11,66,1
0.215,66,2
0.075,66,3
0.087,66,4
0.081,66,5
0.084,66,6
0.107,66,7
0.071,66,8
0.088,66,9
0.112,66,10
0.315,66,11
0.071,66,12
0.07,66,13
0.044,66,14
0.081,66,15
0.063,66,16
0.05,66,17
0.073,66,18
0.06,66,19
0.072,66,20
0.075,66,21
0.066,66,22
0.056,66,23
0.088,62,0
0.443,62,1
0.168,62,2
0.1,62,3
0.095,62,4
0.074,62,5
0.112,62,6
0.101,62,7
0.071,62,8
0.1,62,9
0.179,62,10
0.235,62,11
0.079,62,12
0.073,62,13
0.045,62,14
0.084,62,15
0.072,62,16
0.045,62,17
0.064,62,18
0.058,62,19
0.074,62,20
0.073,62,21
0.059,62,22
0.06,62,23
0.072,56,0
0.073,56,1
0.242,56,2
0.176,56,3
0.198,56,4
0.079,56,5
0.098,56,6
0.096,56,7
0.085,56,8
0.097,56,9
0.183,56,10
0.242,56,11
0.092,56,12
0.044,56,13
0.068,56,14
0.044,56,15
0.081,56,16
0.057,56,17
0.055,56,18
0.069,56,19
0.057,56,20
0.07,56,21
0.201,56,22
0.165,56,23
0.111,57,0
0.085,57,1
0.406,57,2
0.216,57,3
0.079,57,4
0.189,57,5
0.114,57,6
0.119,57,7
0.113,57,8
0.088,57,9
0.12,57,10
0.221,57,11
0.097,57,12
0.185,57,13
0.105,57,14
0.094,57,15
0.077,57,16
0.096,57,17
0.093,57,18
0.067,57,19
0.094,57,20
0.087,57,21
0.086,57,22
0.16,57,23
0.09,53,0
0.195,53,1
0.093,53,2
0.221,53,3
0.226,53,4
0.089,53,5
0.076,53,6
0.097,53,7
0.08,53,8
0.092,53,9
0.094,53,10
0.066,53,11
0.175,53,12
0.069,53,13
0.099,53,14
